,ApplicationID,LoanAmount,CreditScore,EmploymentStatus,ApprovalYield
2091,2092,High,Poor,Employed,0.10045754968096843
2092,2093,Low,Fair,Unemployed,0.24828747963084596
2093,2094,High,Fair,Self-Employed,0.6847251638810046
2094,2095,Medium,Poor,Self-Employed,0.6352649873590809
2095,2096,High,Excellent,Self-Employed,0.2343250656505268
2096,2097,High,Excellent,Employed,0.10363672648079558
2097,2098,High,Fair,Self-Employed,0.9979774555582603
2098,2099,High,Good,Employed,0.9802612078164991
2099,2100,Medium,Fair,Unemployed,0.03151304308221159
2100,2101,Low,Good,Employed,0.30891772284376606
2101,2102,Low,Fair,Self-Employed,0.13402489431899178
2102,2103,Low,Poor,Self-Employed,0.9471529360063548
2103,2104,Medium,Good,Unemployed,0.6723482676428648
2104,2105,High,Excellent,Employed,0.9364933313102257
2105,2106,High,Excellent,Employed,0.20091133968552244
2106,2107,Medium,Good,Employed,0.14785243786238378
2107,2108,Low,Good,Unemployed,0.04986014639916425
2108,2109,Low,Fair,Self-Employed,0.5757924711223097
2109,2110,Medium,Fair,Unemployed,0.9828601178554205
2110,2111,High,Good,Self-Employed,0.2577784882039913
2111,2112,Low,Good,Self-Employed,0.04951262970229353
2112,2113,Low,Poor,Employed,0.013281203458580082
2113,2114,Low,Poor,Unemployed,0.7137062586767072
2114,2115,Low,Fair,Employed,0.12558210271016068
2115,2116,Low,Excellent,Employed,0.48529063406171535
2116,2117,Low,Good,Unemployed,0.5365256083934482
2117,2118,Low,Poor,Self-Employed,0.6131162390692415
2118,2119,Low,Poor,Self-Employed,0.6430609935400297
2119,2120,Medium,Poor,Employed,0.6268329044150672
2120,2121,Low,Poor,Self-Employed,0.11944888396428577
2121,2122,Low,Excellent,Self-Employed,0.2065344039720064
2122,2123,Medium,Poor,Employed,0.6692657958436578
2123,2124,Medium,Excellent,Unemployed,0.853284798567202
2124,2125,High,Poor,Employed,0.9175448945963448
2125,2126,Medium,Excellent,Self-Employed,0.44750288969950813
2126,2127,Medium,Good,Employed,0.6231378537478254
2127,2128,High,Excellent,Employed,0.6967548149354044
2128,2129,Low,Good,Unemployed,0.23568253457588495
2129,2130,Low,Fair,Employed,0.12680179912676004
2130,2131,High,Excellent,Employed,0.044509039276171336
2131,2132,High,Excellent,Self-Employed,0.1608602934850979
2132,2133,Medium,Poor,Self-Employed,0.8531758122578004
2133,2134,High,Poor,Unemployed,0.8146250560259172
2134,2135,Low,Good,Unemployed,0.36148714982181207
2135,2136,Medium,Fair,Unemployed,0.39419049459990796
2136,2137,High,Poor,Self-Employed,0.34096656346248466
2137,2138,Medium,Good,Employed,0.8467850018697454
2138,2139,High,Excellent,Employed,0.5879023248948145
2139,2140,Low,Fair,Unemployed,0.9177726524944395
2140,2141,Medium,Good,Unemployed,0.5277620653364475
2141,2142,Low,Excellent,Employed,0.23884516040360693
2142,2143,Low,Good,Self-Employed,0.7784284067813999
2143,2144,Low,Poor,Employed,0.3070877433602487
2144,2145,High,Excellent,Self-Employed,0.5441086239394686
2145,2146,Medium,Excellent,Self-Employed,0.44730275625260063
2146,2147,Medium,Good,Unemployed,0.18443519058426494
2147,2148,Medium,Excellent,Self-Employed,0.7595201487169441
2148,2149,Medium,Poor,Unemployed,0.021149823349416286
2149,2150,High,Excellent,Employed,0.2860899220312606
